text_id,card_id,chara_name,text,type,type_note
1451,190,若草 友樹+,もしかして、キミってボクと本気で仲良くしたいと思ってるの？%pハハハ！ホントにお人よしだなぁ！バカ正直とか言われない？…でもそういうところが良いよね%pいいよ！一緒に居ようよ。ボクと親友になろうよ！%pだけど、ボクを絶対に裏切るなよな？約束だよ？ボクは、ボクを裏切るやつは絶対に許さないからね…,4,親愛度max
1452,190,若草 友樹+,やぁ！今日はどんな事をしちゃおうか？:今日こそパパとママが見つかるといいなー？っはは:もっと遊ぼうよ？星喰いを倒すのは楽しいよ…！,1,挨拶
1453,190,若草 友樹+,すごいね、力を感じるよ。僕ももっともっと力がほしいな…！:浄化って綺麗だけど、気味も悪いね。綺麗過ぎるのは苦手かな… :あいつらも、こうやって消せるといいんだけどなあ…！,2,浄化時
1454,190,若草 友樹+,,5,変身
1455,190,若草 友樹+,,7,強化ベース
1456,190,若草 友樹+,,8,強化素材
1457,191,夏野 太陽+,今回もうまくいきそうだ。もう少しですよ……！ 頑張って！:キミなら、絶対にできますよ。私はそう、確信しています！:君の事は、私が守ります:サポートならお任せ下さい。期待以上の働きをしましょう,2,浄化時
1458,191,夏野 太陽+,今日もお疲れ様です。君は努力の人ですね。私も、見習わなくては。:君には運をも味方につける能力があるんですね。天分の才とは、このこと。お見それしました。,3,親愛度up
1459,191,夏野 太陽+,僕にできることがあれば、なんなりと。:今日も、思いっきり頑張りましょう！:大丈夫。キミなら今日も勝ち抜けます！,1,挨拶
1460,191,夏野 太陽+,,5,変身
1461,191,夏野 太陽+,,7,強化ベース
1462,191,夏野 太陽+,,8,強化素材
1463,191,夏野 太陽+,私のここでの運命、あなたに託す覚悟ができました。%pセオドア・ルーズヴェルトはこんな言葉を残しています%p『何事にも動じない決断力ほど、気概のある人間を作り出す要因はおそらくあるまい。』%p旅を続けるには、決断を迫られる日もあるでしょう。そんな時は、この言葉を思い出してくださいね%pあなたがどんな決断をしようとも、私はそれを受け入れ、協力いたしましょう！,4,親愛度max
1464,191,夏野 太陽+,言葉が通じる相手ではなさそうですね……%pそれでは剣で分からせて差し上げましょう！！！,6,バトル
1465,192,夏野 向日葵+,あの、どうしてもどうしても、あなたに貰ってほしいものがあるんです%pはい！これ、ヒマワリの花束なんですー。うふふ、とってもきれいでしょ？私の一番大好きなお花なんです%pこの花束に、私の気持ちをぜーんぶ込めました！%pこれからも、ずーーーーと仲良しでいてくださいね？,4,親愛度max
1466,192,夏野 向日葵+,いつもお疲れ様！頑張ってるあなたに、特製のフラワーケーキです！食べれば元気がでてきますよ？:あなたのために、香水を作ってみたんです。フラワーアロマでリフレッシュしてくださいねー♪,3,親愛度up
1467,192,夏野 向日葵+,まあ、乱暴するなら…私も容赦しませんよ？…変身！%p私だって戦えるんです。いきますよー！,6,バトル
1468,192,夏野 向日葵+,凄い光…まるでお花が咲いたみたい。綺麗だわ…:浄化、また上達したんじゃないですか?ほれぼれしちゃいますね:マスターさん、ファイト！私もお手伝いしますね！:魔法の力、使っちゃいますよー,2,浄化時
1469,192,夏野 向日葵+,今日も一緒にがんばっちゃいますよ！:今日は、どんなお花に出会えるかしら…?:フラワーパワーで、今日も乗り切っちゃいましょう！:この格好、子供の時好きだったアニメみたい…ちょっと楽しいかも,1,挨拶
1470,192,夏野 向日葵+,,5,変身
1471,192,夏野 向日葵+,,7,強化ベース
1472,192,夏野 向日葵+,,8,強化素材
1473,193,大河 愛+,この間、ボクの気持ちについて%p聞いたのを覚えているかにゃ？%pそれはね…%p……%pえっ、風の音が邪魔で聞こえなかった？%p二度は言わないにゃ！ぷんぷん！,4,親愛度max
1474,193,大河 愛+,僕だって戦えるよ！この力があれば平気なんだ！%pこのタイガークローでズタズタにしてあげるよ！,6,バトル
1475,193,大河 愛+,ボクのこと、変だと思わにゃいで欲しいのにゃ…,3,親愛度up
1476,193,大河 愛+,,7,強化ベース
1477,193,大河 愛+,何をジロジロ見ているのにゃ！:この耳は自前だにゃー！,1,挨拶
1478,193,大河 愛+,,5,変身
1479,193,大河 愛+,,8,強化素材
1480,193,大河 愛+,早く浄化するのにゃ！:もっと手際よくやるのにゃ！,2,浄化時
1481,194,葉隠 黒子+,・・・・・・・・（ニヤリ）（黒子は不敵に笑った）%p・・・・・・・・（黒子はシノビに変身し、身構えた！）,6,バトル
1482,194,葉隠 黒子+,,5,変身
1483,194,葉隠 黒子+,,7,強化ベース
1484,194,葉隠 黒子+,,8,強化素材
1485,194,葉隠 黒子+,・・・・(黒子は樹の枝にぶらさがっている):・・・・(黒子は不敵に笑った。戦いに自信があるようだ):・・・・（黒子は何も言わず、隣で支度をしはじめた）,1,挨拶
1486,194,葉隠 黒子+,・・・・！(黒子は星喰い目掛けてクナイを投げた！全弾命中！):・・・・？(石を弄っている)・・・・！(星喰いに絡まれている！):,2,浄化時
1487,194,葉隠 黒子+,・・・・・・・・%p・・・・・・・・%p・・・・・・・・（黒子は何か言いたげな顔をしている）%p・・・・・・・・%p・・・・・・・・（ダダダッ）（しかし恥ずかしそうに去っていった）,4,親愛度max
1488,194,葉隠 黒子+,・・・・・ザシュ！（地面にクナイが突き刺さった！クナイには文がついている。文を開くと「感謝」と書いてあった…）,3,親愛度up
1489,195,桜 結衣+,凄いなあ。ここにある宝石って、全部マスターさんが浄化したものなんだよね%p…うん、今ならマネージャーの言ってた事、分かる気がするなあ%pあのね、Σが結成されたばっかりの時に、よく『ファンのために頑張ります！』って言ってたんだ%pそしたらマネージャーが『君たちは、自分の夢のために頑張れ』『それでファンもつく』って%pなんだろ？どうせ自己中だしってこと？まあ、否定できないな…なんて思ってたんだけど！%pマスターさん見てたら何となくわかったよ！凄いなあ、グっとくるなあ！よーし私もやるぞー！みたいな？%p説明下手だけど分かってくれるかな？追っかけたくなるし、背中をドンって押したくなるんだ！%p………ふふふ、でもユイもそーいう人に、背中語るってやつ？そーいうアイドルになる人だからね%pわたしも全力で走るんだ。だから、えーと…競争だね！%pマスターさんとユイは、今からよーいドン！だよ,4,親愛度max
1490,195,桜 結衣+,マスターさんも今日も全力だね！ふふふ！いいねいね！:音が出るようになったんだ！聴こえる？Σの曲…とファンの声援！これがユイの元気の素！,3,親愛度up
1491,195,桜 結衣+,Σの伝説をここからはじめよう！:みんないこう！私が天辺まで連れて行くから！:ふふっイイ音出てる。これならいけるね！,1,挨拶
1492,195,桜 結衣+,星喰い達！わたしの歌を聴いて痺れろッー！:跪くが良い！…なーんてネ:SPEAKER-BIT STANDBY…MUSIC START！いっくよっー！:全力少女Σは！世界を救うのだって！全力だー！,2,浄化時
1493,195,桜 結衣+,ふふっバトルステージだね。…ユイを中心に散開！ドライブッ！%p誰が相手でも、Σの虜だ…！いっくぞー！,6,バトル
1494,195,桜 結衣+,,5,変身
1495,195,桜 結衣+,,7,強化ベース
1496,195,桜 結衣+,,8,強化素材
1497,196,錆谷 正元+,………勝負だ。錆谷正元。参る%pフゥゥゥ………穿ち、貫き、砕く……,6,バトル
1498,196,錆谷 正元+,,5,変身
1499,196,錆谷 正元+,,7,強化ベース
1500,196,錆谷 正元+,,8,強化素材
1501,196,錆谷 正元+,……俺を連れて行け…:どうなろうと、構わない………拳の先に行けるなら…:…闘いに行こう。俺の役目だ,1,挨拶
1502,196,錆谷 正元+,どんな物でも、この拳で砕いてみせる…:脆すぎる。これでは、意味がない:星喰い…お前たちに出会えた事を感謝する:フンッ……ッ破！,2,浄化時
1503,196,錆谷 正元+,…お前か。ここの敵は、全て倒した。安心しろ%p…………俺が、『錆び鉄』と呼ばれていた事は、前に話したか%p名が由来だろうが、揶揄する意もあっただろうな…%p勝敗に頓着もせず、ひたすらに拳を振るう。そんな物はおよそ人間らしくない、錆びた鉄器のようなものだ%p昔、師匠に言われた。握った拳で掴めるものはない。拳を開けと%p…言わんとする事は俺とて理解できた。だが、他のどんな道も見えなかった%pこの世界で再び得た道も、行く着く先は同じ事だろう………だが、もうそれでも良い%p俺がただの錆びた鉄になったとしても、お前が居る。この拳は、お前が行く先に届く拳だ%pそれは他の道にも続く道だろう。それならば良い。俺は、鉄器でいい%p………鉄器を顧みる必要はない。お前には、お前の道を進むため前を向いて欲しい%p……すまないな……感謝している,4,親愛度max
1504,196,錆谷 正元+,安心しろ…例え人鬼になろうと、この拳だけは、お前の行く先と共に…,3,親愛度up
1505,197,鷹乃目 しの+,,7,強化ベース
1506,197,鷹乃目 しの+,,8,強化素材
1507,197,鷹乃目 しの+,私に挑むとはいい度胸だ！相手をしてやろう！執行・変身！%pオオバサミにちょんぎられたいのはどいつからだー？,6,バトル
